0.0	0.00048520804058413864
5e-05	-0.00840044977516167
0.0001	-0.012028828181711205
0.00015	-0.005620915462450578
0.0002	0.005280726632948338
0.00025	-0.005081526369283273
0.0003	0.02659944330870033
0.00035	0.014195400876104318
0.0004	0.0021204066388239864
0.00045	0.005710509283433583
0.0005	0.018911596365646054
0.00055	-0.0050786095621591885
0.0006	-0.0009213957290306518
0.00065	0.009071512988908077
0.0007	-0.005847919337885354
0.00075	-0.009845790783041626
0.0008	-0.00853054616768919
0.00085	0.008946820114818812
0.0009	0.017060453150126283
0.00095	0.0025832134500986727
0.001	-0.025070250123489717
0.00105	-0.011739374878509668
0.0011	-0.01743864944070989
0.00115	0.002125416928343968
0.0012	0.00812517318640252
0.00125	0.022128135467608088
0.0013	0.0002281248759524901
0.00135	-0.010189487423359553
0.0014	-0.007063082497676163
0.00145	-0.005494561540416961
0.0015	-0.0005841285145928903
0.00155	0.006713188509803209
0.0016	-0.0029303820555873594
0.00165	-0.006861943711414671
0.0017	0.0070953236187269635
0.00175	0.005456777645294368
0.0018	-0.02420773857745754
0.00185	-0.0025172764349539432
0.0019	0.005149120819822867
0.00195	-0.004923265880970581
0.002	-0.006042441630509824
0.00205	0.008313677467837744
0.0021	0.008327396053972655
0.00215	-0.0007170928737946175
0.0022	0.018437237865310194
0.00225	0.0010269696537455713
0.0023	0.02045960107228858
0.00235	0.015454284648514699
0.0024	0.01314978764918893
0.00245	0.014180520074004275
0.0025	-0.00441707028262054
0.00255	0.00030391942496724704
0.0026	-0.005883000152798333
0.00265	0.001176295575674528
0.0027	-0.00708508220254508
0.00275	-0.007008254653374183
0.0028	0.0023821355243825856
0.00285	0.001799330302768333
0.0029	0.005783648450334245
0.00295	0.007346309399434385
0.003	-0.006213232604706487
0.00305	0.0059968502871938015
0.0031	0.014491210318756333
0.00315	0.008703824651236558
0.0032	-0.002825371668531086
0.00325	0.007675704686901477
0.0033	0.008657633728722101
0.00335	-0.015273112204342661
0.0034	-0.0013024184309595223
0.00345	0.008930789825360051
0.0035	0.002085659629770702
0.00355	-0.014788437867390685
0.0036	-0.0019405682684772835
0.00365	0.007163000634573959
0.0037	0.005110409871109535
0.00375	-0.010311024145013264
0.0038	0.004552515605992207
0.00385	-0.007194487870372753
0.0039	0.005942579147614425
0.00395	-0.0002344159240608075
0.004	0.01594968351437466
